,formula,xc,encut,ispin,ivdw,concentration,potential_energy,ZPE_correction,temperature,Cp,enthalpy_calculated,enthalpy_experimental,pressure,entropy,free_energy
154,NH3,PW91,520,2,0,0.1,-19.83676416,0.9069508675,298.15,0.10383326907978674,-18.825980023420215,-0.47700514290652546,100000.0,0.0019968832436135136,-19.421350762503582
155,H2O,PW91,520,2,0,1.0,-14.63212057,0.5609200665,298.15,0.10289195475003288,-13.968308548749967,-2.506445205454288,3166.74874006291,0.002257076527656466,-14.641255915470742
156,H2,PW91,520,2,0,1.0,-6.81840121,0.2683008115,298.15,0.08992399685769709,-6.460176401642303,0.0,100000.0,0.0013528272472139312,-6.863521845399137
157,O2,PW91,520,2,0,1.0,-9.80702357,0.09664782200000001,298.15,0.09002848838368525,-9.620347259616315,0.0,100000.0,0.002129244012641319,-10.255181361985324
158,H2O2,PW91,520,2,0,1.0,-18.673413,0.6910782295,298.15,0.11637706120154379,-17.865957709298456,-1.4093333767692797,100000.0,0.002379367555006868,-18.575366145823754
159,CO2,PW91,520,2,0,1.0,-23.16126309,0.30285693999999996,298.15,0.09825770168763792,-22.76014844831236,-4.080562177045822,100000.0,0.0022232886591520722,-23.42302196203855
160,CO,PW91,520,2,0,1.0,-14.86347206,0.1318134565,298.15,0.0899332175750531,-14.641725385924946,-1.144812342975661,100000.0,0.0020501505179118854,-15.252977762840375
161,HCOOH,PW91,520,2,0,1.0,-30.37681623,0.885295901,298.15,0.11300811535626132,-29.378512213643738,-3.9244514030036863,5714.155064883787,0.0028280536216329488,-30.221696400933602
162,CH3OH,PW91,520,2,0,1.0,-30.5859464,1.3495116505,298.15,0.11839110048689094,-29.11804364901311,-2.0814769872284744,16938.450392599163,0.0026362790507997486,-29.904050248009057
163,CH4,PW91,520,2,0,1.0,-24.15240844,1.179483232,298.15,0.10404171404784801,-22.86888349395215,-0.7762174598206185,100000.0,0.001932019283433636,-23.44491504330789
164,C2H4,PW91,520,2,0,1.0,-32.15946042,1.350460995,298.15,0.1091066877468474,-30.699892737253155,0.5420512987574153,100000.0,0.002273711620351489,-31.37779985686095
165,C2H6,PW91,520,2,0,1.0,-40.67402093,1.9710868495,298.15,0.12154009253081877,-38.58139398796918,-0.8716184884019238,100000.0,0.002365981308319143,-39.28681131504453
166,CH2O,PW91,520,2,0,1.0,-22.42759338,0.7056198375,298.15,0.10389896565356915,-21.618074576846432,,100000.0,0.00226943006121092,-22.294705149596467
167,N2,PW91,520,2,0,1.0,-16.71286689,0.14945494299999998,298.15,0.0899266444106693,-16.47348530258933,0.0,100000.0,0.0019871863185640178,-17.065964903469194
168,NH3,PW91,520,2,0,1.0,-19.83711173,0.9075150845,298.15,0.10382155240897184,-18.82577509309103,-0.47700514290652546,100000.0,0.001996835921400137,-19.421131723056476
169,H2O,PBE,400,1,0,0.0,-14.23450084,0.5658235805,298.15,0.10286429646867745,-13.565812963031323,-2.506445205454288,3166.74874006291,0.002256947654239253,-14.238721906142757
170,H2,PBE,400,1,0,0.0,-6.7607136,0.266781464,298.15,0.08992399691207187,-6.404008139087928,0.0,100000.0,0.00135296872275586,-6.8073957637775875
171,O2,PBE,400,1,0,0.0,-9.88368662,0.09707283300000001,298.15,0.09002553066191545,-9.696588256338085,0.0,100000.0,0.002129374955052841,-10.33146139918709
172,H2O2,PBE,400,1,0,0.0,-18.18718979,0.6940066315,298.15,0.11601517185695331,-17.377167986643048,-1.4093333767692797,100000.0,0.002376720758258159,-18.085787280717717
173,CO2,PBE,400,1,0,0.0,-23.00422785,0.30643415949999997,298.15,0.09805067098506393,-22.599743019514936,-4.080562177045822,100000.0,0.002222573691788942,-23.26240336572181
174,CO,PBE,400,1,0,0.0,-14.81367899,0.1316920465,298.15,0.08993329656636595,-14.592053646933634,-1.144812342975661,100000.0,0.002050432570017429,-15.20339011768433
175,HCOOH,PBE,400,1,0,0.0,-29.92698366,0.8873347819999999,298.15,0.11283234804867348,-28.926816529951328,-3.9244514030036863,5714.155064883787,0.0028274157237480747,-29.769810527986817
176,CH3OH,PBE,400,1,0,0.0,-30.23249711,1.3562500335000003,298.15,0.11745572540042915,-28.75879135109957,-2.0814769872284744,16938.450392599163,0.0026295309755241187,-29.542786011452087
177,CH4,PBE,400,1,0,0.0,-24.0325481,1.18496673,298.15,0.10398934699697482,-22.743592023003025,-0.7762174598206185,100000.0,0.001932161397273392,-23.319665943600086
178,C2H4,PBE,400,1,0,0.0,-31.97709968,1.3512182679999998,298.15,0.10924970708582693,-30.51663170491417,0.5420512987574153,100000.0,0.002274326250596743,-31.19472207652959
179,C2H6,PBE,400,1,0,0.0,-40.49653479,1.978739203,298.15,0.12161919446646507,-38.39617639253353,-0.8716184884019238,100000.0,0.002367039748914028,-39.10190929367225
180,CH2O,PBE,400,1,0,0.0,-22.15878924,0.700750427,298.15,0.10393380076008452,-21.354105012239916,,100000.0,0.0022694060794526748,-22.03072843482873
181,N2,PBE,400,1,0,0.0,-16.62558964,0.1506283445,298.15,0.0899264322281213,-16.38503486327188,0.0,100000.0,0.0019884510742950215,-16.97789155107294
182,NH3,PBE,400,1,0,0.0,-19.52781275,0.908838048,298.15,0.10388306561867089,-18.515091636381328,-0.47700514290652546,100000.0,0.001997707280969299,-19.110708062202324
183,H2O,PBE,400,1,0,0.1,-14.58094733,0.55760798,298.15,0.1028936557572584,-13.920445694242742,-2.506445205454288,3166.74874006291,0.002257584855772124,-14.593544618991201
184,H2,PBE,400,1,0,0.1,-6.77751585,0.265494468,298.15,0.08992399696315534,-6.422097385036845,0.0,100000.0,0.001353255838875159,-6.825570613397474
185,O2,PBE,400,1,0,0.1,-9.89435293,0.09700334,298.15,0.09002600861611454,-9.707323581383886,0.0,100000.0,0.002129269990869118,-10.342165429161513
186,H2O2,PBE,400,1,0,0.1,-18.60686265,0.689001584,298.15,0.11653950098670729,-17.801321565013293,-1.4093333767692797,100000.0,0.002380546243308361,-18.511081427455682
187,CO2,PBE,400,1,0,0.1,-23.15687462,0.3030402985,298.15,0.09830223038902108,-22.75553209111098,-4.080562177045822,100000.0,0.002223655557945712,-23.418514995712492
188,CO,PBE,400,1,0,0.1,-14.85703348,0.131333331,298.15,0.08993353388045522,-14.635766615119545,-1.144812342975661,100000.0,0.002050390633238706,-15.247090582419665
189,HCOOH,PBE,400,1,0,0.1,-30.31914082,0.882953743,298.15,0.1130989244907229,-29.32308815250928,-3.9244514030036863,5714.155064883787,0.0028287098443510583,-30.166467992602545
190,CH3OH,PBE,400,1,0,0.1,-30.47898808,1.3497606480000002,298.15,0.1185267728609567,-29.010700659139044,-2.0814769872284744,16938.450392599163,0.0026375664082821017,-29.79709108376835
191,CH4,PBE,400,1,0,0.1,-24.05732237,1.178865322,298.15,0.10406314960126295,-22.77439389839874,-0.7762174598206185,100000.0,0.0019326087664441895,-23.350601202114074
192,C2H4,PBE,400,1,0,0.1,-32.0485264,1.3497456565000001,298.15,0.10917769743321193,-30.589603046066788,0.5420512987574153,100000.0,0.0022743615274691963,-31.26770393548173
193,C2H6,PBE,400,1,0,0.1,-40.52385671,1.9708824415,298.15,0.12183375334127322,-38.431140515158724,-0.8716184884019238,100000.0,0.0023683738882877524,-39.13727118995172
194,CH2O,PBE,400,1,0,0.1,-22.36945673,0.705359918,298.15,0.10391363375594331,-21.560183178244056,,100000.0,0.0022698222809236423,-22.23693069130144
195,N2,PBE,400,1,0,0.1,-16.65189295,0.15091238050000003,298.15,0.08992638345446066,-16.41105418604554,0.0,100000.0,0.0019883594991101515,-17.00388357070523
196,NH3,PBE,400,1,0,0.1,-19.75056712,0.9027020505000001,298.15,0.10385050209215785,-18.74401456740784,-0.47700514290652546,100000.0,0.0019977966520413584,-19.33965763921397
197,H2O,PBE,400,1,0,1.0,-14.58151922,0.557586382,298.15,0.1028936851491482,-13.921039152850852,-2.506445205454288,3166.74874006291,0.0022575886077455835,-14.594139196250199
198,H2,PBE,400,1,0,1.0,-6.77752688,0.265493412,298.15,0.08992399696319942,-6.4221094710368005,0.0,100000.0,0.0013532560906155224,-6.825582774453818
199,O2,PBE,400,1,0,1.0,-9.89435881,0.097003533,298.15,0.0900260072856712,-9.707329269714329,0.0,100000.0,0.0021292699030095842,-10.342171091296636
200,H2O2,PBE,400,1,0,1.0,-18.60790087,0.689536379,298.15,0.11591357071196362,-17.802450920288038,-1.4093333767692797,100000.0,0.002376093924113652,-18.510883323762524
201,CO2,PBE,400,1,0,1.0,-23.15706001,0.30302783200000005,298.15,0.09830402002831351,-22.755728157971685,-4.080562177045822,100000.0,0.002223664175637205,-23.41871363193792
202,CO,PBE,400,1,0,1.0,-14.85708041,0.1313327585,298.15,0.0899335342639446,-14.635814117236055,-1.144812342975661,100000.0,0.0020503905261392004,-15.247138052604457
203,HCOOH,PBE,400,1,0,1.0,-30.31971558,0.8829267075,298.15,0.11309955655721748,-29.323689315942783,-3.9244514030036863,5714.155064883787,0.0028287129441892244,-30.1670700802528
204,CH3OH,PBE,400,1,0,1.0,-30.47943179,1.349742844,298.15,0.11853348419989507,-29.011155461800104,-2.0814769872284744,16938.450392599163,0.002637618491242392,-29.797561414964022
205,CH4,PBE,400,1,0,1.0,-24.05733642,1.1788571855,298.15,0.1040632433762525,-22.774415991123746,-0.7762174598206185,100000.0,0.0019326093415344605,-23.350623466302245
206,C2H4,PBE,400,1,0,1.0,-32.04861359,1.349748124,298.15,0.10917727706595448,-30.589688188934048,0.5420512987574153,100000.0,0.0022743601728947597,-31.26778867448262
207,C2H6,PBE,400,1,0,1.0,-40.52387175,1.9708725969999998,298.15,0.12183409520219235,-38.431165057797806,-0.8716184884019238,100000.0,0.0023683759903137327,-39.13729635930984
208,CH2O,PBE,400,1,0,1.0,-22.36988855,0.7053754760000001,298.15,0.10391355422591564,-21.560599519774083,,100000.0,0.0022698228240299293,-22.237347194758605
209,N2,PBE,400,1,0,1.0,-16.65191865,0.1509127925,298.15,0.0899263833844246,-16.411079474115574,0.0,100000.0,0.0019883593737299527,-17.00390882139316
210,NH3,PBE,400,1,0,1.0,-19.75091481,0.902695539,298.15,0.10385013180537661,-18.744369139194625,-0.47700514290652546,100000.0,0.001997796092920489,-19.340012044298867
211,H2O,PBE,400,1,10,0.0,-14.23534374,0.5655384665000001,298.15,0.10286503255913493,-13.566940240940864,-2.506445205454288,3166.74874006291,0.002256952534061034,-14.239850638971161
212,H2,PBE,400,1,10,0.0,-6.76073784,0.266779053,298.15,0.08992399691216285,-6.404034790087837,0.0,100000.0,0.0013529690182912204,-6.807422502891365
213,O2,PBE,400,1,10,0.0,-9.88372599,0.097072217,298.15,0.09002553488896671,-9.696628238111034,0.0,100000.0,0.002129375129321182,-10.331501432918143
214,H2O2,PBE,400,1,10,0.0,-18.19481648,0.6933044220000001,298.15,0.11573801808867101,-17.38577403991133,-1.4093333767692797,100000.0,0.0023748220269014337,-18.09382722723199
215,CO2,PBE,400,1,10,0.0,-23.00682905,0.30635299550000006,298.15,0.09804410568927502,-22.602431948810725,-4.080562177045822,100000.0,0.0022225554351512572,-23.265086851801072
216,CO,PBE,400,1,10,0.0,-14.81372081,0.1316916765,298.15,0.08993329680811171,-14.592095836691888,-1.144812342975661,100000.0,0.00205043264610132,-15.203432330126997
217,HCOOH,PBE,400,1,10,0.0,-29.94408882,0.8866845720000001,298.15,0.11280935569214989,-28.94459489230785,-3.9244514030036863,5714.155064883787,0.00282739838081706,-29.787583719548458
218,CH3OH,PBE,400,1,10,0.0,-30.26774769,1.3508906524999997,298.15,0.11746686163952691,-28.799390175860474,-2.0814769872284744,16938.450392599163,0.0026296163047937553,-29.583410277134732
219,CH4,PBE,400,1,10,0.0,-24.0543097,1.177831947,298.15,0.1040152643165384,-22.772462488683463,-0.7762174598206185,100000.0,0.0019326323381182193,-23.34867682029341
220,C2H4,PBE,400,1,10,0.0,-32.00987887,1.3471336870000001,298.15,0.10933654624150724,-30.553408636758494,0.5420512987574153,100000.0,0.002274875675385895,-31.231662819374797
221,C2H6,PBE,400,1,10,0.0,-40.56554239,1.9668858615000002,298.15,0.12206103754797537,-38.47659549095202,-0.8716184884019238,100000.0,0.0023696596862300984,-39.18310952640152
222,CH2O,PBE,400,1,10,0.0,-22.16975891,0.6991512725,298.15,0.10393611773641709,-21.36667151976358,,100000.0,0.002269575333478726,-22.043345405440263
223,N2,PBE,400,1,10,0.0,-16.62563386,0.150628013,298.15,0.08992643228561764,-16.385079414714383,0.0,100000.0,0.0019884511308854193,-16.97793611938787
224,NH3,PBE,400,1,10,0.0,-19.53228453,0.9070730515000001,298.15,0.10389687870605546,-18.521314599793943,-0.47700514290652546,100000.0,0.0019978286158348615,-19.116967201605107
225,H2O,PBE,400,1,10,0.1,-14.58180921,0.557303514,298.15,0.1028946830941253,-13.921611012905874,-2.506445205454288,3166.74874006291,0.002257592393078328,-14.594712184902178
226,H2,PBE,400,1,10,0.1,-6.77754015,0.2654920345,298.15,0.08992399696325687,-6.422124118536743,0.0,100000.0,0.0013532561377208267,-6.8255974359982075
227,O2,PBE,400,1,10,0.1,-9.89439223,0.09700267100000001,298.15,0.09002601322798601,-9.707363545772013,0.0,100000.0,0.0021292701664606677,-10.34220544590226
228,H2O2,PBE,400,1,10,0.1,-18.61433418,0.6877490805,298.15,0.11675439245505148,-17.80983070704495,-1.4093333767692797,100000.0,0.002382194985786799,-18.520082142057284
229,CO2,PBE,400,1,10,0.1,-23.15945206,0.30299235850000006,298.15,0.09829050616379487,-22.758169195336205,-4.080562177045822,100000.0,0.002223611292768328,-23.421138902275082
230,CO,PBE,400,1,10,0.1,-14.85707528,0.1313329655,298.15,0.0899335341252851,-14.635808780374715,-1.144812342975661,100000.0,0.0020503907068071744,-15.247132769609275
231,HCOOH,PBE,400,1,10,0.1,-30.33658949,0.8826416265,298.15,0.11297968996212038,-29.34096817353788,-3.9244514030036863,5714.155064883787,0.002828196534680917,-30.184194970352998
232,CH3OH,PBE,400,1,10,0.1,-30.51455309,1.3442061105,298.15,0.11871768149657669,-29.051629298003423,-2.0814769872284744,16938.450392599163,0.002638986896553939,-29.838443241210978
233,CH4,PBE,400,1,10,0.1,-24.07921268,1.1717455490000002,298.15,0.10409135363359967,-22.8033757773664,-0.7762174598206185,100000.0,0.0019330832438040372,-23.379724546506576
234,C2H4,PBE,400,1,10,0.1,-32.08150514,1.3456156920000002,298.15,0.10926602937166652,-30.62662341862833,0.5420512987574153,100000.0,0.0022749238132794346,-31.304891953557593
235,C2H6,PBE,400,1,10,0.1,-40.5931156,1.9591735255,298.15,0.12218578304624006,-38.51175629145376,-0.8716184884019238,100000.0,0.0023704402566969976,-39.218503053987966
236,CH2O,PBE,400,1,10,0.1,-22.38025317,0.7038261495,298.15,0.10391579204164647,-21.572511228458353,,100000.0,0.0022699810073703143,-22.24930606580581
237,N2,PBE,400,1,10,0.1,-16.65193713,0.1509120685,298.15,0.08992638350750176,-16.4110986779925,0.0,100000.0,0.001988359550723363,-17.00392807804067
238,NH3,PBE,400,1,10,0.1,-19.75500145,0.9009081305,298.15,0.10386441858264162,-18.75022890091736,-0.47700514290652546,100000.0,0.0019979205740281152,-19.34590892006384
239,H2O,PBE,400,1,10,1.0,-14.58238095,0.557282002,298.15,0.10289471079175971,-13.92220423720824,-2.506445205454288,3166.74874006291,0.0022575961569358655,-14.59530653139867
240,H2,PBE,400,1,10,1.0,-6.77755117,0.2654909775,298.15,0.08992399696330083,-6.422136195536699,0.0,100000.0,0.0013532563895483516,-6.82560958808054
241,O2,PBE,400,1,10,1.0,-9.89439812,0.097002583,298.15,0.09002601383464545,-9.707369523165355,0.0,100000.0,0.002129270085241057,-10.342211399079975
242,H2O2,PBE,400,1,10,1.0,-18.61475341,0.6877991905,298.15,0.11694128047951025,-17.81001293902049,-1.4093333767692797,100000.0,0.00238351543297971,-18.52065806536339
243,CO2,PBE,400,1,10,1.0,-23.15963742,0.30295268200000003,298.15,0.09829660090127568,-22.758388137098724,-4.080562177045822,100000.0,0.002223640895013741,-23.42136666994707
244,CO,PBE,400,1,10,1.0,-14.85712221,0.1313323915,298.15,0.08993353450978867,-14.635856283990211,-1.144812342975661,100000.0,0.0020503906000034463,-15.247180241381239
245,HCOOH,PBE,400,1,10,1.0,-30.33716459,0.8826147849999999,298.15,0.11298078681236268,-29.341569018187638,-3.9244514030036863,5714.155064883787,0.002828201392978725,-30.184797263504244
246,CH3OH,PBE,400,1,10,1.0,-30.51499824,1.344189751,298.15,0.11872285295692286,-29.052085636043078,-2.0814769872284744,16938.450392599163,0.0026390270795168557,-29.838911559801033
247,CH4,PBE,400,1,10,1.0,-24.07922681,1.1717378535000003,298.15,0.10409145006443898,-22.803397506435562,-0.7762174598206185,100000.0,0.001933083782291608,-23.379746436125806
248,C2H4,PBE,400,1,10,1.0,-32.08159263,1.34561464,298.15,0.10926576650103659,-30.626712223498966,0.5420512987574153,100000.0,0.0022749231610501033,-31.304980563966055
249,C2H6,PBE,400,1,10,1.0,-40.59313102,1.959163696,298.15,0.12218616080992195,-38.51178116319008,-0.8716184884019238,100000.0,0.002370442629098731,-39.21852863305587
250,CH2O,PBE,400,1,10,1.0,-22.38068445,0.7038411139999999,298.15,0.10391572462076526,-21.572927611379235,,100000.0,0.002269981579861059,-22.24972261941481
251,N2,PBE,400,1,10,1.0,-16.65196284,0.150912487,298.15,0.08992638343635598,-16.411123969563643,0.0,100000.0,0.001988359423467674,-17.00395333167053
252,NH3,PBE,400,1,10,1.0,-19.7553485,0.9009015994999999,298.15,0.10386404271399308,-18.750582857786007,-0.47700514290652546,100000.0,0.0019979200071612033,-19.34626270792112
253,H2O,PBE,400,1,11,0.0,-14.23462241,0.5657945125,298.15,0.10286435756530043,-13.5659635399347,-2.506445205454288,3166.74874006291,0.002256948398725534,-14.238872705014717
254,H2,PBE,400,1,11,0.0,-6.76071672,0.26678092049999996,298.15,0.0899239969120918,-6.404011802587908,0.0,100000.0,0.001352968757709282,-6.80739943769893
255,O2,PBE,400,1,11,0.0,-9.88371299,0.0970719895,298.15,0.09002553645013818,-9.696615464049861,0.0,100000.0,0.0021293751652039987,-10.331488669555434
256,H2O2,PBE,400,1,11,0.0,-18.19198028,0.6938153455,298.15,0.11597472941162135,-17.382190205088378,-1.4093333767692797,100000.0,0.002376446391408033,-18.090727696686685
257,CO2,PBE,400,1,11,0.0,-23.00671901,0.306385004,298.15,0.0980472952918765,-22.602286710708125,-4.080562177045822,100000.0,0.002222566676457811,-23.26494496529402
258,CO,PBE,400,1,11,0.0,-14.81371123,0.131691519,298.15,0.08993329691102078,-14.592086414088978,-1.144812342975661,100000.0,0.002050432664299521,-15.20342291294988
259,HCOOH,PBE,400,1,11,0.0,-29.94079188,0.8869937835,298.15,0.11281379413691128,-28.940984302363088,-3.9244514030036863,5714.155064883787,0.002827369345367079,-29.783964472684282
260,CH3OH,PBE,400,1,11,0.0,-30.24763764,1.3556582115,298.15,0.11733816740960612,-28.774641261090395,-2.0814769872284744,16938.450392599163,0.0026287676053921875,-29.558408322638076
261,CH4,PBE,400,1,11,0.0,-24.03461499,1.1844563590000001,298.15,0.10399103327474735,-22.746167597725254,-0.7762174598206185,100000.0,0.0019321955354302247,-23.322251696613776
262,C2H4,PBE,400,1,11,0.0,-31.98965948,1.351112785,298.15,0.10922477513406448,-30.529321919865936,0.5420512987574153,100000.0,0.0022742414016377523,-31.20738699376423
263,C2H6,PBE,400,1,11,0.0,-40.52298179,1.9786957495000002,298.15,0.12151531231918766,-38.422770728180815,-0.8716184884019238,100000.0,0.002366451687170479,-39.12832829871069
264,CH2O,PBE,400,1,11,0.0,-22.16409389,0.700151522,298.15,0.1039350792444248,-21.360007288755575,,100000.0,0.00226944751008406,-22.036643063887137
265,N2,PBE,400,1,11,0.0,-16.62561471,0.1506280795,298.15,0.08992643227408215,-16.38506019822592,0.0,100000.0,0.0019884511139544566,-16.97791689785144
266,NH3,PBE,400,1,11,0.0,-19.52833913,0.908705004,298.15,0.10388401986496176,-18.515750106135037,-0.47700514290652546,100000.0,0.0019977172464727046,-19.111369503170874
267,H2O,PBE,400,1,11,0.1,-14.58107113,0.5575772250000001,298.15,0.10289373939538315,-13.920600165604617,-2.506445205454288,3166.74874006291,0.002257585860431272,-14.593699389892201
268,H2,PBE,400,1,11,0.1,-6.77751898,0.265493907,298.15,0.0899239969631791,-6.422101076036821,0.0,100000.0,0.0013532558740883224,-6.825574314896254
269,O2,PBE,400,1,11,0.1,-9.89437922,0.09700220749999999,298.15,0.09002601642332586,-9.707350996076674,0.0,100000.0,0.002129270208526922,-10.342192908748975
270,H2O2,PBE,400,1,11,0.1,-18.61174632,0.6889011195,298.15,0.1164459448888403,-17.80639925561116,-1.4093333767692797,100000.0,0.002379875365367684,-18.515959095795537
271,CO2,PBE,400,1,11,0.1,-23.15934973,0.303028422,298.15,0.09829250194056682,-22.758028806059432,-4.080562177045822,100000.0,0.002223617002538276,-23.42100021536622
